time, light, accx, accy, accz,
126.08, 1, -0.0682978, 0.0286738, 9.79751, 
126.112, 1, 0.0337502, 0.0599839, 9.83456, 
126.144, 1, 0.0115452, 0.125815, 9.80296, 
126.176, 1, -0.07672, -0.0356336, 9.75779, 
126.208, 1, -0.0425495, -0.00483418, 9.83506, 
126.24, 1, -0.0311505, 0.0123268, 9.73054, 
126.272, 1, 0.0151342, -0.0333911, 9.78202, 
126.304, 1, -0.0317824, -0.0757828, 9.75315, 
126.336, 1, 0.00222783, 0.0146451, 9.77067, 
126.368, 1, -0.0241147, 0.0381209, 9.85281, 
126.4, 1, 0.0205854, -0.0658726, 9.84458, 
126.432, 1, -0.0296962, -0.0739291, 9.7721, 
126.464, 1, 0.0627133, -0.0472718, 9.79196, 
126.496, 1, -0.0533275, -0.0611059, 9.74605, 
126.528, 1, 0.0287673, -0.137009, 9.74714, 
126.56, 1, -0.00163548, -0.0229709, 9.78904, 
126.592, 1, 0.0332377, -0.111718, 9.79906, 
126.624, 1, -0.00670877, -0.0147477, 9.84523, 
126.656, 1, -0.0346943, -0.00500105, 9.72679, 
126.688, 1, 0.0690075, 0.0343155, 9.73288, 
126.72, 1, -0.0126766, 0.0980952, 9.82071, 
126.752, 1, 0.0318226, 0.0169365, 9.81314, 
126.784, 1, 0.00614178, 0.0507894, 9.83383, 
126.816, 1, 0.0157252, 0.0212368, 9.77444, 
126.848, 1, 0.0786357, -0.0495144, 9.766, 
126.88, 1, -0.042145, 0.0469284, 9.85398, 
126.912, 1, 0.0554477, 0.125551, 9.77119, 
126.944, 1, 0.0489767, 0.0295505, 9.77807, 
126.976, 1, 0.0681609, 0.0615286, 9.86598, 
127.008, 1, -0.0273936, -0.0458734, 9.88366, 
127.04, 1, 0.0201663, 0.0683062, 9.83104, 
127.072, 1, -0.0650614, -0.00935889, 9.84153, 
127.104, 1, 0.046608, 0.0806504, 9.80737, 
127.136, 1, -0.00611602, -0.0530849, 9.76594, 
127.168, 1, 0.0047966, 0.030038, 9.83301, 
127.2, 1, 0.0326257, -0.0527011, 9.7706, 
127.232, 1, -0.0237572, -0.0275835, 9.85965, 
127.264, 1, -0.0472238, -0.0107605, 9.80896, 
127.296, 1, -0.0302182, -0.0666192, 9.7696, 
127.328, 1, 0.011994, -0.0732452, 9.84028, 
127.36, 1, 0.0077598, -0.0158922, 9.8606, 
127.392, 1.00057, 0.0905232, 0.000371297, 9.72396, 
127.424, 1.00284, 0.0244979, -0.0508417, 9.89846, 
127.456, 1.0048, -0.0538591, 0.0524117, 9.82435, 
127.488, 1.00753, -0.00119753, 0.0583452, 9.78887, 
127.52, 1.00917, -0.0115033, -0.0921705, 9.76951, 
127.552, 1.01125, -0.000358636, 0.0664883, 9.76232, 
127.584, 1.01486, -0.0856958, 0.121851, 9.77013, 
127.616, 1.01573, 0.145862, 0.013404, 9.80991, 
127.648, 1.01986, 0.0559825, 0.0138412, 9.80633, 
127.68, 1.02211, 0.0119168, -0.0400439, 9.81668, 
127.712, 1.02226, 0.0598394, -0.0811519, 9.75126, 
127.744, 1.02745, 0.0508025, -0.0429215, 9.79964, 
127.776, 1.02924, 0.00933249, -0.0419829, 9.80952, 
127.808, 1.02964, 0.0306009, -0.00839032, 9.78232, 
127.84, 1.03416, -0.0052514, 0.0196231, 9.82449, 
127.872, 1.03391, 0.0277284, 0.00422435, 9.78411, 
127.904, 1.03675, -0.00346427, 0.0676289, 9.84391, 
127.936, 1.0425, -0.0859889, 0.00905293, 9.6946, 
127.968, 1.04034, 0.0501412, -0.0670596, 9.83515, 
128, 1.04247, -0.0187682, -0.00998429, 9.78488, 
128.032, 1.04902, -0.0277737, -0.0363024, 9.85207, 
128.064, 1.04842, -0.0946118, 0.00109307, 9.84449, 
128.096, 1.05428, -0.0484768, 0.061236, 9.8982, 
128.128, 1.05668, -0.0187421, 0.0747114, 9.81023, 
128.16, 1.0556, 0.0165824, 0.0531659, 9.76409, 
128.192, 1.062, -0.0345807, 0.0260529, 9.76885, 
128.224, 1.06564, -0.014633, -0.102013, 9.8041, 
128.256, 1.06328, -0.0481952, 0.0762962, 9.74415, 
128.288, 1.06995, -0.0154781, 0.101836, 9.88879, 
128.32, 1.06684, 0.0331868, -0.0244391, 9.8278, 
128.352, 1.07051, 0.0259396, 0.0668904, 9.86382, 
128.384, 1.08053, 0.0142313, 0.0557206, 9.80467, 
128.416, 1.07491, 0.021637, 0.0215592, 9.73713, 
128.448, 1.08619, -0.0295199, -0.0233535, 9.7669, 
128.48, 1.08769, 0.115965, -0.0301677, 9.74873, 
128.512, 1.08435, -0.0198529, 0.0695475, 9.79554, 
128.544, 1.09374, 0.00100847, -0.0288162, 9.8099, 
128.576, 1.09697, 0.000497839, 0.043336, 9.80052, 
128.608, 1.09273, 0.108619, 0.0655231, 9.80284, 
128.64, 1.10276, -0.0282167, 0.0813095, 9.82791, 
128.672, 1.09553, 0.0474919, 0.0311231, 9.78916, 
128.704, 1.09955, 0.0250426, 0.0366067, 9.747, 
128.736, 1.1105, 0.0483049, 0.0483177, 9.85092, 
128.768, 1.10639, -0.119496, -0.00462148, 9.82907, 
128.8, 1.10726, 0.0572839, 0.0140305, 9.75149, 
128.832, 1.12062, -0.00673344, -0.0401729, 9.8301, 
128.864, 1.1149, 0.0378353, -0.0195257, 9.7651, 
128.896, 1.13033, -0.0510456, -0.0466948, 9.84051, 
128.928, 1.13352, -0.0174391, 0.104637, 9.85887, 
128.96, 1.12372, -0.00571668, 0.0407115, 9.75764, 
128.992, 1.1398, -0.0043194, -0.0327775, 9.86294, 
129.024, 1.14346, 0.0176428, 0.0133555, 9.70298, 
129.056, 1.13422, -0.00213421, 0.102864, 9.76993, 
129.088, 1.14819, -0.0139005, -0.0281807, 9.84026, 
129.12, 1.13869, -0.00678864, 0.0455853, 9.79982, 
129.152, 1.14306, 0.0141067, 0.0400322, 9.85088, 
129.184, 1.15569, -0.0531756, -0.00566114, 9.76766, 
129.216, 1.14672, -0.0208728, -0.0801566, 9.83359, 
129.248, 1.16546, 0.069487, 0.00458345, 9.76685, 
129.28, 1.16784, 0.0194912, 0.00800821, 9.81673, 
129.312, 1.15806, 0.0968558, -0.0674437, 9.78699, 
129.344, 1.17438, 0.0220235, -0.0875409, 9.86068, 
129.376, 1.17413, 0.0178398, 0.0267561, 9.77054, 
129.408, 1.16232, 0.0815685, 0.066367, 9.77527, 
129.44, 1.18345, 0.00867486, 0.0150764, 9.86309, 
129.472, 1.16865, -0.0173187, 0.00116576, 9.86037, 
129.504, 1.17161, 0.0041253, 0.0728862, 9.81879, 
129.536, 1.19116, -0.0560566, 0.0127015, 9.77768, 
129.568, 1.17939, 0.0026774, -0.00886855, 9.81819, 
129.6, 1.18109, -0.00516037, 0.0514319, 9.80866, 
129.632, 1.20114, -0.0136996, 0.023585, 9.81218, 
129.664, 1.184, -0.124929, -0.00201919, 9.7783, 
129.696, 1.2054, -0.0120327, -0.0505006, 9.81858, 
129.728, 1.20525, -0.106648, 0.0906111, 9.75006, 
129.76, 1.19001, -0.0260804, -0.0487091, 9.78459, 
129.792, 1.20956, -0.00147985, 0.02454, 9.75846, 
129.824, 1.21495, -0.0135668, -0.00688178, 9.82075, 
129.856, 1.20095, 0.0166982, -0.0599764, 9.7818, 
129.888, 1.21585, -0.0519124, 0.0147332, 9.79541, 
129.92, 1.20013, 0.0733748, -0.0321417, 9.78561, 
129.952, 1.20371, -0.0543274, -0.0994408, 9.79617, 
129.984, 1.2289, 0.0461943, 0.0403869, 9.81078, 
130.016, 1.21082, -0.00788125, 0.0291416, 9.89254, 
130.048, 1.22915, 0.0303146, -0.0267424, 9.80469, 
130.08, 1.23333, 0.032547, -0.0160874, 9.81371, 
130.112, 1.22071, 0.0309563, -0.0338333, 9.7818, 
130.144, 1.2383, 0.0597668, -0.0212476, 9.84459, 
130.176, 1.24166, -0.0129992, -0.0645485, 9.7641, 
130.208, 1.22229, 0.00789779, -0.0198499, 9.80499, 
130.24, 1.24859, 0.0417714, 0.00619181, 9.75077, 
130.272, 1.22754, -0.0210455, -0.0401007, 9.75284, 
130.304, 1.23112, -0.0158738, -0.0466822, 9.79662, 
130.336, 1.25062, -0.0255861, 0.0271469, 9.77965, 
130.368, 1.2359, -0.0441949, 0.0702411, 9.79548, 
130.4, 1.24098, -0.0278796, 0.0119779, 9.73179, 
130.432, 1.26671, -0.163193, -0.0256596, 9.81676, 
130.464, 1.24041, 0.0112833, -0.0265732, 9.85307, 
130.496, 1.27201, -0.00158516, 0.0913406, 9.80276, 
130.528, 1.2677, -0.0046475, 0.0497839, 9.8148, 
130.56, 1.24885, 0.0723392, 0.0323313, 9.85351, 
130.592, 1.27431, -0.079024, -0.088906, 9.80535, 
130.624, 1.27538, 0.0840241, 0.0244581, 9.77414, 
130.656, 1.25913, 0.0916323, -0.0167296, 9.90326, 
130.688, 1.28087, -0.0174815, -0.00168222, 9.78577, 
130.72, 1.26, -0.0174533, 0.0761112, 9.77743, 
130.752, 1.26466, 0.0299219, -0.102729, 9.86355, 
130.784, 1.28985, 0.0196217, 0.0357256, 9.78831, 
130.816, 1.2664, -0.0322834, 0.0442735, 9.84031, 
130.848, 1.30181, -0.0317063, 0.087275, 9.77631, 
130.88, 1.29558, 0.00908697, -0.00260922, 9.77843, 
130.912, 1.2799, -0.0829445, -0.00552686, 9.85205, 
130.944, 1.30689, -0.048478, 0.0357166, 9.81995, 
130.976, 1.30395, 0.0320632, 0.0964816, 9.8106, 
131.008, 1.28448, -0.06157, 0.0941342, 9.76949, 
131.04, 1.31635, -0.0645266, -0.0661224, 9.83156, 
131.072, 1.29306, -0.0716183, 0.0264807, 9.87743, 
131.104, 1.29292, -0.0399027, 0.00804511, 9.84275, 
131.136, 1.32176, -0.0185748, 0.0166352, 9.76888, 
131.168, 1.30268, -0.0374598, -0.107185, 9.81511, 
131.2, 1.29868, -0.0342182, 0.0547754, 9.8531, 
131.232, 1.3352, -0.107298, -0.0410357, 9.78092, 
131.264, 1.31223, 0.0177936, -0.0532108, 9.81243, 
131.296, 1.33303, 0.0347603, -0.0048193, 9.79916, 
131.328, 1.33903, -0.0182729, 0.0574551, 9.83297, 
131.36, 1.31612, -0.0922558, -0.0174406, 9.83012, 
131.392, 1.35329, 0.0465999, -0.0143634, 9.81349, 
131.424, 1.34628, -0.0199246, -0.017989, 9.79717, 
131.456, 1.33026, -0.0198637, -0.0136622, 9.89706, 
131.488, 1.36301, 0.0514323, 0.0192836, 9.85535, 
131.52, 1.33382, -0.0388297, -0.155844, 9.81069, 
131.552, 1.32923, 0.0465688, -0.0063676, 9.73948, 
131.584, 1.36767, -0.0883542, -0.031509, 9.68083, 
131.616, 1.33777, -0.0594013, -0.0566805, 9.71746, 
131.648, 1.37437, 0.00530023, -0.10296, 9.8251, 
131.68, 1.38594, 0.0134365, -0.0227818, 9.81095, 
131.712, 1.35175, -0.0472331, -0.0544866, 9.78859, 
131.744, 1.38905, -0.0544385, -0.0239729, 9.8282, 
131.776, 1.39362, 0.0164821, -0.0470823, 9.77199, 
131.808, 1.36671, -0.0308165, -0.040539, 9.81318, 
131.84, 1.39338, -0.00144868, 0.0888469, 9.81106, 
131.872, 1.36979, 0.0108622, -0.0157087, 9.77432, 
131.904, 1.37426, 0.0440566, 0.0273915, 9.7938, 
131.936, 1.41489, -0.0298026, 0.0450224, 9.80047, 
131.968, 1.38571, -0.0192222, -0.0712847, 9.82179, 
132, 1.38494, 0.0950552, 0.0326837, 9.71477, 
132.032, 1.42004, -0.0417822, -0.0269327, 9.82216, 
132.064, 1.39455, 0.00660883, -0.0060929, 9.81901, 
132.096, 1.4307, 0.0145081, 0.0299567, 9.71649, 
132.128, 1.42621, -0.0111312, 0.0479575, 9.81521, 
132.16, 1.40315, -0.00895391, 0.10892, 9.80576, 
132.192, 1.44339, -0.0168388, 0.00716226, 9.78631, 
132.224, 1.4482, -0.00237312, 0.0014812, 9.8108, 
132.256, 1.41233, 0.0134327, -0.0583532, 9.79969, 
132.288, 1.45374, -0.108656, -0.00921171, 9.7376, 
132.32, 1.41233, 0.0201211, -0.0680022, 9.84627, 
132.352, 1.42913, 0.0433605, -0.00297539, 9.84071, 
132.384, 1.46057, -0.0620146, 0.0581286, 9.75382, 
132.416, 1.4283, 0.0104002, -0.00764704, 9.79736, 
132.448, 1.46929, 0.0162836, 0.00830928, 9.8105, 
132.48, 1.475, 0.00288313, -0.0523333, 9.79396, 
132.512, 1.44375, 0.0929544, -0.0229279, 9.83409, 
132.544, 1.48149, 0.00534877, -0.0457359, 9.84237, 
132.576, 1.48215, -0.0853413, 0.103633, 9.77026, 
132.608, 1.45492, -0.00904563, -0.0662107, 9.82605, 
132.64, 1.48868, 0.00543749, -0.0156554, 9.9161, 
132.672, 1.46405, 0.0344768, 0.0573778, 9.76989, 
132.704, 1.46141, 0.0347837, -0.0137503, 9.77005, 
132.736, 1.51488, 0.0155055, -0.0180737, 9.73239, 
132.768, 1.46497, 0.062553, -0.0450279, 9.761, 
132.8, 1.48233, 0.0171695, -0.0626037, 9.79964, 
132.832, 1.52001, 0.0430856, -0.011601, 9.87683, 
132.864, 1.4873, 0.0212597, 0.0863189, 9.7873, 
132.896, 1.5375, 0.0635864, 0.0280114, 9.84733, 
132.928, 1.54258, -0.0214564, 0.074247, 9.79574, 
132.96, 1.50084, 0.0168441, 0.012672, 9.7882, 
132.992, 1.55176, 0.060837, 0.00201011, 9.79405, 
133.024, 1.56446, 0.0211683, -0.0667697, 9.76943, 
133.056, 1.51804, -0.0674763, 0.0428449, 9.74292, 
133.088, 1.56659, 0.026335, 0.0538434, 9.87376, 
133.12, 1.52613, -0.011249, 0.00387232, 9.88398, 
133.152, 1.52654, -0.0314774, 0.11592, 9.78643, 
133.184, 1.58296, 0.000113954, -0.125203, 9.83299, 
133.216, 1.54694, 0.0620865, 0.0337845, 9.87239, 
133.248, 1.58948, -0.0531855, -0.0455188, 9.78957, 
133.28, 1.60839, 0.00873898, 0.025781, 9.70429, 
133.312, 1.54637, 0.0597677, 0.0371145, 9.83706, 
133.344, 1.60546, -0.0665029, 0.0170808, 9.81025, 
133.376, 1.61897, -0.000653215, 0.00828884, 9.77845, 
133.408, 1.57526, 3.88407e-05, -0.00866481, 9.8163, 
133.44, 1.63622, -0.0170081, 0.0453476, 9.80302, 
133.472, 1.59059, -0.0278428, -0.0396062, 9.74203, 
133.504, 1.58522, 0.0106865, 0.00104666, 9.7457, 
133.536, 1.63366, 0.0862795, 0.0240566, 9.84435, 
133.568, 1.59384, -0.0139969, 0.0591382, 9.83, 
133.6, 1.59852, 0.0324826, -0.0103411, 9.86354, 
133.632, 1.65099, 0.0278317, 0.0767828, 9.74967, 
133.664, 1.61491, -0.124782, 0.0135921, 9.80751, 
133.696, 1.68238, -0.0104615, 0.02634, 9.89461, 
133.728, 1.67501, 0.0431679, -0.0171603, 9.84201, 
133.76, 1.63692, 0.0592083, 0.0319704, 9.73655, 
133.792, 1.69438, -0.0366005, -0.0587934, 9.85718, 
133.824, 1.70141, 0.124184, 0.00592075, 9.78874, 
133.856, 1.64078, 0.00229947, 0.0314264, 9.81006, 
133.888, 1.6984, 0.00809766, -0.0290299, 9.80723, 
133.92, 1.66521, 0.00356236, -0.0228645, 9.87079, 
133.952, 1.6704, -0.0639597, 0.0164933, 9.8589, 
133.984, 1.72, 0.0662654, -0.0064958, 9.84982, 
134.016, 1.68072, -0.0314011, 0.00234129, 9.77587, 
134.048, 1.74071, 0.0839895, 0.0899282, 9.77637, 
134.08, 1.74988, 0.0595633, 0.0117203, 9.81003, 
134.112, 1.69852, -0.00812658, 0.116043, 9.8988, 
134.144, 1.7616, 0.0370198, -0.0350637, 9.78169, 
134.176, 1.75828, 0.0108212, -0.0289954, 9.78109, 
134.208, 1.69711, -0.092605, -0.0185148, 9.82481, 
134.24, 1.7774, -0.0088869, 0.0650562, 9.79501, 
134.272, 1.71466, -0.0689528, -0.0703297, 9.80857, 
134.304, 1.71569, 0.0370859, -0.0330801, 9.72734, 
134.336, 1.80518, 0.0558968, -0.0372471, 9.8619, 
134.368, 1.73799, 0.00138969, -0.0735538, 9.79988, 
134.4, 1.72658, -0.0183569, -0.0454592, 9.79127, 
134.432, 1.81039, -0.0288651, -0.0259687, 9.80255, 
134.464, 1.7481, 0.0876266, 0.0228693, 9.77997, 
134.496, 1.81861, 0.08441, 0.0127872, 9.90194, 
134.528, 1.8284, -0.097901, -0.0973222, 9.81086, 
134.56, 1.75771, -0.00365483, 0.00758313, 9.79247, 
134.592, 1.84759, -0.0208273, 0.0276404, 9.77923, 
134.624, 1.84565, -0.0238665, -0.0452939, 9.81279, 
134.656, 1.77398, 0.0324079, 0.0219475, 9.87795, 
134.688, 1.84208, 0.0709573, 0.0570979, 9.83546, 
134.72, 1.77996, -0.0603284, 0.0516158, 9.83172, 
134.752, 1.81037, -0.0408062, -0.0209051, 9.80735, 
134.784, 1.88063, 0.0609114, 0.109185, 9.8649, 
134.816, 1.81112, -0.00109291, 0.012807, 9.86831, 
134.848, 1.87504, -0.0417968, -0.00264809, 9.7686, 
134.88, 1.88701, 0.0371276, 0.0288471, 9.80993, 
134.912, 1.82266, 0.0146437, -0.0069914, 9.8982, 
134.944, 1.88863, 0.114112, 0.0550567, 9.84448, 
134.976, 1.92239, 0.0193921, 0.0787597, 9.83353, 
135.008, 1.84737, -0.0269232, -0.00825572, 9.79209, 
135.04, 1.92313, 0.0219505, -0.0708299, 9.85783, 
135.072, 1.84291, -0.0562611, -0.0146352, 9.8148, 
135.104, 1.86702, -0.0594307, -0.00727035, 9.8642, 
135.136, 1.94271, -0.0180077, 0.0169997, 9.67832, 
135.168, 1.85551, 0.0392646, -0.0310826, 9.85338, 
135.2, 1.86607, -0.0190122, 0.00468132, 9.78963, 
135.232, 1.97118, 0.0263128, 0.018528, 9.8094, 
135.264, 1.87532, -0.0350908, -0.0554728, 9.83984, 
135.296, 1.97421, 0.0576938, 0.0359178, 9.82873, 
135.328, 1.98692, 0.0633913, 0.0253647, 9.80192, 
135.36, 1.90085, -0.0660312, -0.011872, 9.87135, 
135.392, 1.96724, -0.00846877, 0.00981071, 9.8504, 
135.424, 1.99119, -0.0511044, 0.0526541, 9.87721, 
135.456, 1.90644, 0.00475692, 0.0516333, 9.78867, 
135.488, 1.9921, 0.0109361, -0.0174716, 9.82944, 
135.52, 1.90273, -0.0501752, -0.0152368, 9.84794, 
135.552, 1.91413, -0.00535034, 0.0466943, 9.73622, 
135.584, 1.99777, 0.0544765, 0.0441512, 9.80263, 
135.616, 1.91977, -0.057702, -0.114231, 9.81234, 
135.648, 2.01451, 0.0568771, -0.0431554, 9.85179, 
135.68, 2.03199, -0.0725359, -0.0037923, 9.84642, 
135.712, 1.93002, 0.0488291, -0.03488, 9.77341, 
135.744, 2.02291, 0.00494085, 0.0463162, 9.79872, 
135.776, 2.03572, 0.0160672, -0.0543582, 9.84359, 
135.808, 1.95006, -0.00404394, -0.0995505, 9.77145, 
135.84, 2.03121, 0.0803127, 0.0213397, 9.79184, 
135.872, 1.96703, 0.0242284, -0.0145694, 9.73279, 
135.904, 1.97026, -0.00841187, -0.0203544, 9.83928, 
135.936, 2.05623, -0.028508, -0.0460973, 9.94001, 
135.968, 1.96856, 0.0621521, -0.0510794, 9.88421, 
136, 1.97023, -0.0992811, -0.0318051, 9.71745, 
136.032, 2.07408, 0.0680745, -0.00873745, 9.86889, 
136.064, 1.97576, -0.0842626, -0.0277056, 9.81119, 
136.096, 2.06374, 0.0456269, 0.0592134, 9.80089, 
136.128, 2.08717, 0.0579109, -0.0209011, 9.74511, 
136.16, 2.00205, -0.00521543, -0.018181, 9.77558, 
136.192, 2.0868, 0.0127262, -0.052557, 9.79131, 
136.224, 2.07517, -0.0516952, 0.00774365, 9.81956, 
136.256, 1.98837, 0.0195525, 0.0183196, 9.82332, 
136.288, 2.11435, -0.000119745, 0.073668, 9.79312, 
136.32, 1.99607, -0.0385513, 0.0229147, 9.8239, 
136.352, 2.0262, -0.0140313, -0.0252346, 9.87364, 
136.384, 2.12584, -0.0120351, -0.00486075, 9.77262, 
136.416, 2.03938, -0.00158742, -0.007196, 9.82774, 
136.448, 2.1073, -0.0764367, -0.0290847, 9.77562, 
136.48, 2.11858, 0.0312833, -0.0203234, 9.82646, 
136.512, 2.04939, -0.0926959, 0.0531858, 9.89947, 
136.544, 2.13337, -0.0321959, -0.0718874, 9.75873, 
136.576, 2.12029, 0.130518, -0.0200365, 9.83838, 
136.608, 2.04729, -0.00156004, -0.0234828, 9.81401, 
136.64, 2.15597, 0.0553342, -0.0172495, 9.81624, 
136.672, 2.06382, -0.07074, -0.041983, 9.79025, 
136.704, 2.04022, -0.0236132, -0.0786307, 9.82341, 
136.736, 2.16061, 0.0289232, 0.0894096, 9.80669, 
136.768, 2.05455, -0.0124931, 0.019229, 9.78544, 
136.8, 2.08482, 0.0381304, 0.0827722, 9.77323, 
136.832, 2.15179, 0.0277931, 0.0406875, 9.78139, 
136.864, 2.07728, 0.0358463, -0.00402118, 9.8299, 
136.896, 2.15527, 0.051635, 0.0318002, 9.80686, 
136.928, 2.15327, -0.106111, -0.0225203, 9.79819, 
136.96, 2.05522, -0.0460031, -0.0605341, 9.85239, 
136.992, 2.18347, -0.00941569, 0.0273387, 9.75657, 
137.024, 2.18701, 0.00909298, 0.00646424, 9.73843, 
137.056, 2.08316, -0.0575599, 0.0183489, 9.81485, 
137.088, 2.15299, -0.0215653, -0.120742, 9.80259, 
137.12, 2.05569, -0.0933563, 0.028431, 9.85422, 
137.152, 2.07401, 0.0346617, 0.04618, 9.80393, 
137.184, 2.17702, 0.084908, 0.0679505, 9.87393, 
137.216, 2.07793, -0.010142, -0.0154402, 9.82089, 
137.248, 2.15898, 0.010944, 0.0660123, 9.8188, 
137.28, 2.18606, -0.0527429, 0.0280289, 9.78986, 
137.312, 2.09559, 0.00118508, 0.0672204, 9.86427, 
137.344, 2.15692, 0.018285, -0.0663047, 9.81717, 
137.376, 2.17708, 0.00109171, 0.0415054, 9.83946, 
137.408, 2.06894, 0.0577322, -0.0325982, 9.79003, 
137.44, 2.16276, 0.0369963, -0.0618476, 9.75438, 
137.472, 2.07256, -0.0594975, -0.0223716, 9.77981, 
137.504, 2.09288, 0.0468415, 0.025157, 9.82539, 
137.536, 2.18944, 0.0799716, -0.00398538, 9.76981, 
137.568, 2.07915, -0.0142468, 0.0343319, 9.7141, 
137.6, 2.07597, -0.0166231, -0.0108189, 9.73856, 
137.632, 2.18228, -0.0461322, 0.0156437, 9.81935, 
137.664, 2.08151, 0.00531816, -0.0212398, 9.88455, 
137.696, 2.16837, 0.0313914, -0.00401102, 9.87991, 
137.728, 2.16166, 0.0201251, -0.0664473, 9.87444, 
137.76, 2.08014, -0.0180641, 0.0134641, 9.80249, 
137.792, 2.1793, -0.0441578, 0.0300682, 9.93768, 
137.824, 2.17206, 0.0257884, -0.0106359, 9.78644, 
137.856, 2.0938, -0.00748833, -0.10106, 9.82827, 
137.888, 2.16829, 0.0058116, -0.00532402, 9.73442, 
137.92, 2.08327, 0.0397719, -0.010466, 9.78365, 
137.952, 2.09145, -0.00222455, -0.0562092, 9.80657, 
137.984, 2.17649, 0.0667884, -0.00231905, 9.77888, 
138.016, 2.09578, 0.0896715, 0.0216114, 9.8069, 
138.048, 2.167, -0.0959068, -0.0182944, 9.78162, 
138.08, 2.19949, 0.0295326, 0.0205802, 9.7574, 
138.112, 2.10778, 0.0425888, 0.0907772, 9.79922, 
138.144, 2.17503, 0.0325876, -0.0417252, 9.80865, 
138.176, 2.19992, -0.0303881, 0.0685921, 9.81195, 
138.208, 2.10482, 0.0460591, -0.0776907, 9.86387, 
138.24, 2.16817, 0.00977845, 0.000105537, 9.79525, 
138.272, 2.07726, -0.123591, -0.0128981, 9.74132, 
138.304, 2.0906, -0.0629993, 0.0852834, 9.84648, 
138.336, 2.17381, 0.0999226, -0.0335727, 9.79764, 
138.368, 2.07835, -0.0367068, -0.00648572, 9.83493, 
138.4, 2.10611, -0.0168263, -0.00145005, 9.87493, 
138.432, 2.18837, 0.0955351, 0.0480577, 9.77546, 
138.464, 2.07497, -0.00561488, 0.00723346, 9.77057, 
138.496, 2.20536, -0.0201318, 0.0045431, 9.73741, 
138.528, 2.18518, -0.0880546, -0.0517337, 9.69442, 
138.56, 2.08152, 0.0278978, 0.0266514, 9.74273, 
138.592, 2.18322, -0.0680996, -0.0657286, 9.77741, 
138.624, 2.20399, -0.079566, 0.0139347, 9.70345, 
138.656, 2.10358, -0.0104538, 0.0713613, 9.81571, 
138.688, 2.21119, 0.055543, -0.0885106, 9.81083, 
138.72, 2.08978, 0.0853425, 0.0217721, 9.77193, 
138.752, 2.10527, 0.0667284, -0.083678, 9.92493, 
138.784, 2.1893, 0.0662053, 0.0345641, 9.81818, 
138.816, 2.0795, -0.0384611, -0.056993, 9.81151, 
138.848, 2.21342, -0.0222958, -0.0423648, 9.81917, 
138.88, 2.21362, -0.0435161, 0.0205155, 9.86341, 
138.912, 2.0983, 0.0260323, -0.0798479, 9.8062, 
138.944, 2.2095, 0.00159962, -0.0348606, 9.80548, 
138.976, 2.19766, -0.0339093, 0.0564298, 9.80401, 
139.008, 2.10734, 0.057503, 0.000375983, 9.76511, 
139.04, 2.21083, -0.0102399, 0.00293774, 9.78268, 
139.072, 2.10173, -0.0026343, -0.0645137, 9.88249, 
139.104, 2.08558, -0.025276, -0.0473847, 9.86997, 
139.136, 2.19102, 0.0252595, 0.0817216, 9.80035, 
139.168, 2.09902, 0.0372981, 0.081408, 9.82263, 
139.2, 2.08348, 0.11772, -0.0478285, 9.82543, 
139.232, 2.19173, -0.0656373, -0.0793072, 9.82651, 
139.264, 2.09996, -0.0517328, 0.0548865, 9.78591, 
139.296, 2.18573, 0.0161346, 0.0533491, 9.80582, 
139.328, 2.20184, 0.0436422, 0.0170082, 9.81307, 
139.36, 2.09649, 0.0257634, -0.0376125, 9.92052, 
139.392, 2.19026, -0.0393462, -0.0559784, 9.80621, 
139.424, 2.19165, 0.0526343, 0.138283, 9.75713, 
139.456, 2.09825, -0.0755082, 0.00876315, 9.85868, 
139.488, 2.21683, -0.00534053, 0.0108324, 9.8422, 
139.52, 2.11983, -0.0616567, -0.0414735, 9.85796, 
139.552, 2.10812, 0.00448158, 0.0897671, 9.92745, 
139.584, 2.19865, -0.10344, -0.00154907, 9.78128, 
139.616, 2.09592, 0.00597226, -0.00784418, 9.77064, 
139.648, 2.19847, -0.015396, 0.0785464, 9.78217, 
139.68, 2.20251, -0.0156485, -0.0214428, 9.85114, 
139.712, 2.12337, 0.0065419, -0.00997269, 9.85251, 
139.744, 2.20335, -0.0907744, -0.0556588, 9.83582, 
139.776, 2.22654, -0.0982198, -0.0104365, 9.82259, 
139.808, 2.09356, -0.000479448, 0.0756659, 9.73672, 
139.84, 2.20221, 0.00902564, -0.000508883, 9.83608, 
139.872, 2.11125, -0.0397019, 0.112453, 9.76288, 
139.904, 2.09805, -0.0510191, 0.0248126, 9.77574, 
139.936, 2.19479, 0.0476987, -0.00123383, 9.8326, 
139.968, 2.11374, 0.0756195, 0.0377606, 9.77737, 
140, 2.11528, -0.00760915, -0.0590352, 9.83427, 
140.032, 2.21713, -0.0371778, 0.0294733, 9.82259, 
140.064, 2.1254, 0.0182141, -0.0302458, 9.88291, 
140.096, 2.22262, -0.00535189, -0.0415828, 9.79298, 
140.128, 2.23075, -0.0135355, 0.0277555, 9.78725, 
140.16, 2.13147, 0.022925, 0.0345223, 9.773, 
140.192, 2.21345, 0.0550829, 0.0136096, 9.76454, 
140.224, 2.21948, -0.0696948, 0.0599384, 9.82098, 
140.256, 2.104, -0.141891, 0.0704184, 9.722, 
